Chr	Gene	nSNPs	nSims	Start	Stop	Test	GenePvalue	Best-SNP	SNP-pvalue
17	PTRH2	7	1.00E+06	55129448	55139638	50.67723706	0.000483	rs2777899	4.13E-06
19	PVR	14	1.00E+06	49839065	49858690	68.85338783	0.000321	rs7255066	4.41E-06
19	CEACAM19	13	1.00E+06	49866563	49879467	57.27133022	0.000393	rs7255066	4.41E-06
22	TOP3B	14	1.00E+06	20641402	20667147	77.70595123	0.000564	rs240066	4.56E-06
22	PPM1F	14	1.00E+06	20603792	20637217	83.64046408	0.000598	rs240066	4.56E-06
12	AVIL	9	1.00E+06	56477709	56496119	121.1611768	6.00E-06	rs703842	4.76E-06
5	NDFIP1	16	1.00E+06	141468507	141514192	86.88347901	0.000125	rs1062158	5.01E-06
6	LEMD2	21	1.00E+05	33846967	33864874	81.86204687	0.00328	rs471942	5.07E-06
6	MYB	12	1.00E+06	135544145	135582004	77.808182	0.00077	rs9321490	5.81E-06
7	ZNF767	12	1.00E+06	148875177	148952751	75.83759664	0.002632	rs354033	6.08E-06
3	ARHGEF3	43	1.00E+06	56736485	57088376	123.712682	0.001107	rs1500710	6.40E-06
6	ETV7	14	1.00E+06	36441948	36463445	84.20649635	7.10E-05	rs6919571	6.65E-06
6	PXT1	13	1.00E+06	36466306	36476289	82.84223317	7.80E-05	rs6919571	6.65E-06
6	KCTD20	9	1.00E+05	36518521	36566293	53.97802405	0.00211	rs6919571	6.65E-06
11	BCL9L	11	1.00E+06	118272060	118286823	130.1621177	0.0000001	rs630923	6.88E-06
11	CXCR5	12	1.00E+06	118259750	118272181	131.6204228	0.0000001	rs630923	6.88E-06
6	C6orf222	12	1.00E+06	36391512	36412640	50.6150041	0.000349	rs879036	7.29E-06
6	CFB	8	1.00E+06	32021699	32027840	131.5155145	3.00E-06	rs454212	7.40E-06
6	SKIV2L	8	1.00E+06	32034559	32045511	131.5155145	3.00E-06	rs454212	7.40E-06
6	DOM3Z	8	1.00E+06	32045566	32048011	131.5155145	4.00E-06	rs454212	7.40E-06
6	C4A-1	9	1.00E+06	32057812	32078435	139.9073988	5.00E-06	rs454212	7.40E-06
6	C4B-1	9	1.00E+06	32057812	32078436	139.9073988	5.00E-06	rs454212	7.40E-06
6	RDBP	8	1.00E+06	32027842	32034843	131.5155145	5.00E-06	rs454212	7.40E-06
6	STK19-1	8	1.00E+06	32047624	32057202	131.5155145	6.00E-06	rs454212	7.40E-06
6	C2	8	1.00E+06	32003472	32021427	131.5155145	7.00E-06	rs454212	7.40E-06
6	C4B-2	6	1.00E+06	32090549	32111174	85.35904322	4.40E-05	rs454212	7.40E-06
6	STK19-2	5	1.00E+06	32089495	32089939	76.44121412	4.70E-05	rs454212	7.40E-06
6	C4A-2	6	1.00E+06	32090549	32111173	85.35904322	7.20E-05	rs454212	7.40E-06
3	PLCL2	25	1.00E+05	16901672	17107102	89.47688633	0.0165	rs9821630	7.45E-06
17	TUBD1	5	1.00E+06	55291632	55325078	78.84267155	2.00E-06	rs1292053	7.47E-06
12	CTDSP2	6	1.00E+06	56499976	56527014	80.25051605	7.00E-06	rs10877013	7.77E-06
2	ANAPC1	7	1.00E+06	112243110	112358212	56.36742124	2.40E-05	rs17174870	7.78E-06
2	MERTK	23	1.00E+05	112372661	112503416	116.6903337	0.0026	rs17174870	7.78E-06
18	ALPK2	59	1.00E+05	54299461	54447169	119.8022254	0.02169	rs12456021	7.81E-06
1	VCAM1	10	1.00E+06	100957884	100977189	40.48063826	0.000756	rs11586136	8.34E-06
22	NCF4	18	1.00E+06	35586975	35604005	174.2993412	1.00E-06	rs2413436	8.72E-06
22	CSF2RB	18	1.00E+06	35639620	35666425	139.1451594	2.80E-05	rs2413436	8.72E-06
5	UGT3A1	16	1.00E+06	35988966	36027256	81.84978241	0.001044	rs1993879	9.52E-06
1	BCL10	21	1.00E+06	85504047	85516171	137.7897366	2.10E-05	rs2030075	9.61E-06
1	C1orf52	20	1.00E+06	85490243	85497913	135.8239894	2.50E-05	rs2030075	9.61E-06
1	DDAH1	33	1.00E+05	85556755	85703411	139.9094734	0.00133	rs2030075	9.61E-06
3	LRRC34	7	1.00E+06	170993957	171013006	98.80311409	1.60E-05	rs10936599	9.86E-06
3	MYNN	4	1.00E+06	170973546	170988031	60.37893497	1.70E-05	rs10936599	9.86E-06
3	LRRIQ4	8	1.00E+06	171022403	171038254	99.47700021	1.80E-05	rs10936599	9.86E-06
3	ARPM1	4	1.00E+06	170967406	170970377	60.37893497	2.80E-05	rs10936599	9.86E-06
3	LRRC31	10	1.00E+06	171039722	171070354	80.52814032	8.30E-05	rs1997392	1.01E-05
12	CLEC2D	18	1.00E+06	9713575	9743306	126.9301848	1.40E-05	rs10466829	1.09E-05
12	CLECL1	22	1.00E+06	9766357	9777127	129.6379674	0.00017	rs10466829	1.09E-05
12	CD69	20	1.00E+06	9796348	9804764	91.7351054	0.000945	rs10466829	1.09E-05
12	CD69	20	1.00E+06	9796348	9804764	91.7351054	0.001011	rs10466829	1.09E-05
19	SLC17A7	16	1.00E+05	54624469	54636596	58.39040269	0.00535	rs7260291	1.14E-05
5	SKP1	10	1.00E+06	133519980	133540623	72.40993479	4.00E-05	rs756699	1.21E-05
5	TCF7	12	1.00E+06	133478300	133511819	77.26956764	7.20E-05	rs756699	1.21E-05
5	CDKN2AIPNL	23	1.00E+06	133444642	133775488	103.9232474	0.000296	rs756699	1.21E-05
6	ZNRD1	26	1.00E+06	30137014	30140665	141.4269607	0.000709	rs166327	1.29E-05
6	PPP1R11	24	1.00E+06	30142910	30146087	125.6142462	0.000836	rs166327	1.29E-05
6	RNF39	24	1.00E+06	30146021	30151607	125.6142462	0.000853	rs166327	1.29E-05
11	RPS6KA4	8	1.00E+06	63883200	63896263	64.75130878	5.70E-05	rs694739	1.33E-05
11	CCDC88B	7	1.00E+06	63864270	63881582	57.30733475	9.50E-05	rs694739	1.33E-05
11	PRDX5	8	1.00E+06	63842144	63845859	57.42996416	0.00023	rs694739	1.33E-05
11	HSPC152	7	1.00E+06	63840740	63841609	47.53575845	0.000469	rs694739	1.33E-05
11	ESRRA	9	1.00E+06	63829619	63840786	49.78281936	0.000819	rs694739	1.33E-05
11	ESRRA	9	1.00E+06	63829619	63840786	49.78281936	0.00082	rs694739	1.33E-05
11	DKFZP566E164	8	1.00E+05	63824438	63828815	40.50779817	0.00176	rs694739	1.33E-05
11	BAD	13	1.00E+05	63793877	63808740	62.17172579	0.00218	rs694739	1.33E-05
11	KCNK4	9	1.00E+05	63815368	63824079	40.88001201	0.00384	rs694739	1.33E-05
11	GPR137	10	1.00E+05	63809906	63813539	42.93810039	0.00459	rs694739	1.33E-05
2	TMEM87B	14	1.00E+05	112529284	112591101	57.90994672	0.00158	rs11884641	1.37E-05
17	MAP3K14	11	1.00E+06	40696270	40750197	61.86381863	0.000151	rs7216796	1.39E-05
6	HMGN4	5	1.00E+05	26646550	26655143	22.36584037	0.00518	rs13194984	1.40E-05
6	BTN1A1	12	1.00E+05	26609473	26618631	25.77343274	0.07301	rs13194984	1.40E-05
6	BTN3A3	19	1000	26548741	26561622	29.67696046	0.177	rs13194984	1.40E-05
6	BTN2A1	19	1000	26566167	26577844	29.46495886	0.186	rs13194984	1.40E-05
6	PPP1R10	5	1.00E+06	30676160	30692999	64.59261737	6.00E-05	rs3130041	1.46E-05
6	MRPS18B	4	1.00E+06	30693464	30702153	46.81586573	8.70E-05	rs3130041	1.46E-05
19	PIH1D1	14	1.00E+05	54641367	54646879	37.17118243	0.02652	rs11671438	1.52E-05
19	ALDH16A1	14	1.00E+05	54648324	54665658	36.00169181	0.03684	rs11671438	1.52E-05
5	NSD1	14	1.00E+06	176492685	176659820	77.50713174	0.000166	rs918459	1.64E-05
12	DCTN2	4	1.00E+05	56210360	56227245	20.42879564	0.01547	rs11172254	1.76E-05
12	MBD6	5	1.00E+05	56202925	56210198	20.63646538	0.02781	rs11172254	1.76E-05
11	PPP1R14B	10	1.00E+05	63768526	63770989	25.77457825	0.05213	rs3741403	1.80E-05
11	FKBP2	10	1.00E+05	63764988	63768262	25.77457825	0.05355	rs3741403	1.80E-05
11	PLCB3	10	1.00E+05	63775697	63791604	25.39116521	0.05695	rs3741403	1.80E-05
11	VEGFB	11	1.00E+05	63758841	63762835	26.10095571	0.05731	rs3741403	1.80E-05
11	NUDT22	11	1.00E+05	63750313	63754064	26.30318882	0.06245	rs3741403	1.80E-05
11	DNAJC4	12	1.00E+05	63754328	63758329	26.42581822	0.07511	rs3741403	1.80E-05
11	TRPT1	12	1.00E+05	63747846	63750257	26.43457413	0.07713	rs3741403	1.80E-05
11	FERMT3	14	1.00E+05	63730781	63747939	28.40213638	0.09882	rs3741403	1.80E-05
11	STIP1	15	1000	63710162	63728596	30.60644614	0.108	rs3741403	1.80E-05
7	IL6	12	1.00E+06	22733342	22738145	73.92364085	5.70E-05	rs2066992	1.89E-05
5	PRELID1	7	1.00E+06	176663440	176666556	41.43654662	9.90E-05	rs4131289	1.91E-05
5	RAB24	7	1.00E+06	176660804	176663350	41.43654662	0.000116	rs4131289	1.91E-05
2	C2orf69	6	1.00E+06	200484273	200501241	52.20605416	8.20E-05	rs281783	2.30E-05
2	C2orf60	8	1.00E+05	200501878	200528704	35.3668407	0.00143	rs281783	2.30E-05
6	ZBTB12	3	1.00E+06	31975372	31977748	51.92640841	2.40E-05	rs550605	2.42E-05
6	C6orf134	5	1.00E+06	30702591	30720427	30.10766448	7.00E-04	rs3130244	2.72E-05
1	FCRL3	1	1.00E+06	155914601	155937271	17.55170474	2.40E-05	rs17727339	2.80E-05
1	FCRL2	4	1.00E+06	155982149	156013533	38.97636878	5.00E-05	rs17727339	2.80E-05
6	RREB1	26	1.00E+05	7053262	7196194	83.57699838	0.00331	rs11755724	2.81E-05
6	ZNF323	22	1.00E+06	28400493	28429951	161.6939148	0.000117	rs1361385	2.97E-05
6	ZKSCAN3	19	1.00E+06	28425669	28442503	143.3105212	0.000118	rs1361385	2.97E-05
8	TNKS	23	1.00E+06	9450854	9677266	153.5257449	0.000977	rs6986386	3.02E-05
7	ZNF746	6	1.00E+06	148800817	148825727	51.57795682	0.000508	rs6971236	3.08E-05
7	ZNF777	5	1.00E+06	148759386	148788986	40.75593684	0.000521	rs6971236	3.08E-05
13	KIAA0564	46	1.00E+05	41038960	41433221	109.0558488	0.01421	rs17594362	3.13E-05
6	STX11	9	1.00E+06	144513346	144554769	43.49108234	0.000645	rs3734227	3.18E-05
7	EIF3B	11	1.00E+06	2360999	2386903	75.60162105	5.20E-05	rs6952809	3.37E-05
7	CHST12	13	1.00E+06	2409784	2440742	66.20979126	0.000148	rs6952809	3.37E-05
11	SART1	11	1.00E+06	65485735	65504183	93.48970136	0.000112	rs606978	3.42E-05
11	TSGA10IP	12	1.00E+06	65469690	65484010	90.65736901	0.000269	rs606978	3.42E-05
11	C11orf68	7	1.00E+06	65440858	65443107	50.11992775	0.000614	rs606978	3.42E-05
11	DRAP1	7	1.00E+06	65443303	65445607	50.11992775	0.000649	rs606978	3.42E-05
11	FOSL1	8	1.00E+05	65416267	65424573	35.90855225	0.00701	rs606978	3.42E-05
8	FAM164A	6	1.00E+06	79740884	79792490	92.284944	3.60E-05	rs3736169	3.44E-05
2	LBH	22	1.00E+06	30307900	30336403	104.0995574	0.000819	rs6733372	3.45E-05
14	TRAF3	21	1.00E+06	102313568	102442381	103.088217	0.001292	rs12148050	3.48E-05
4	CHRNA9	7	1.00E+05	40032225	40051730	30.06998166	0.00816	rs6832151	3.55E-05
6	PGBD1	26	1.00E+06	28357342	28378305	172.0720285	0.000196	rs12214383	3.59E-05
6	ZNF193	20	1.00E+06	28301051	28309239	128.4902616	0.000231	rs12214383	3.59E-05
6	ZKSCAN4	23	1.00E+06	28320468	28327981	146.7717952	0.000248	rs12214383	3.59E-05
6	ZNF187	22	1.00E+06	28342766	28353959	133.760805	3.00E-04	rs12214383	3.59E-05
6	NKAPL	22	1.00E+06	28335076	28336715	138.9753803	0.000303	rs12214383	3.59E-05
5	ARHGAP26	78	1.00E+05	142130475	142588765	166.3658109	0.01954	rs258825	3.62E-05
7	14-Sep	4	1.00E+06	55828730	55897976	30.56390997	3.20E-05	rs10271662	3.79E-05
7	ZNF713	11	1.00E+06	55947824	55975927	55.77943708	0.00087	rs10271662	3.79E-05
1	FCRL5	12	1.00E+05	155749790	155788934	52.19380653	0.00249	rs2778003	3.95E-05
1	FCRL4	10	1.00E+06	155810162	155834494	47.42658904	0.002862	rs2778003	3.95E-05
3	FOXP1	42	1.00E+06	71087425	71715830	196.7376725	9.90E-05	rs1499895	4.51E-05
19	KEAP1	8	1.00E+05	10457795	10475054	32.06530542	0.00185	rs7246953	4.59E-05
19	S1PR5	13	1.00E+05	10484622	10489112	37.84330981	0.01475	rs7246953	4.59E-05
19	KRI1	14	1000	10524760	10537702	26.70354509	0.116	rs7246953	4.59E-05
19	ATG4D	15	1000	10515646	10525094	26.81218318	0.136	rs7246953	4.59E-05
1	SGIP1	57	1000	66772412	66983356	57.55839835	0.392	rs7544005	4.60E-05
7	PSPH	9	1.00E+06	56046237	56086762	63.09056279	9.00E-05	rs4543497	4.68E-05
7	MRPS17	9	1.00E+05	55987104	55990527	36.71961366	0.0054	rs4543497	4.68E-05
7	GBAS	9	1.00E+05	55999789	56035365	36.71961366	0.0058	rs4543497	4.68E-05
4	C4orf36	12	1.00E+06	88016381	88032599	85.08472587	0.000555	rs13106574	4.78E-05
4	SLC10A6	12	1.00E+06	87963864	87989292	85.02764104	0.000774	rs13106574	4.78E-05
4	PTPN13	18	1.00E+05	87734908	87955326	98.67980047	0.00214	rs13106574	4.78E-05
5	PPP2CA	7	1.00E+06	133560046	133589849	53.90561044	8.80E-05	rs2053025	4.94E-05
8	IL7	4	1.00E+06	79807559	79880313	44.15622998	3.30E-05	rs1441438	5.09E-05
6	LRRC16A	27	1.00E+06	25387626	25728737	168.5998215	0.0000001	rs932316	5.13E-05
6	SCGN	18	1.00E+06	25760407	25809987	103.0890705	0.000312	rs932316	5.13E-05
8	AGPAT5	18	1.00E+05	6553285	6606429	39.43725314	0.03999	rs2912091	5.27E-05
8	XKR5	22	1.00E+05	6653449	6680447	39.52307331	0.08124	rs2912091	5.27E-05
17	CLTC	9	1.00E+05	55051831	55129099	40.14033771	0.00658	rs7215180	5.61E-05
1	KIF21B	14	1.00E+06	199205142	199259451	85.88986682	0.000118	rs296547	5.70E-05
11	BANF1	12	1.00E+06	65526125	65528193	91.65903533	3.80E-05	rs613924	5.81E-05
11	CATSPER1	11	1.00E+06	65540798	65550560	76.01615392	7.20E-05	rs613924	5.81E-05
11	CST6	11	1.00E+06	65536037	65537552	76.01615392	7.50E-05	rs613924	5.81E-05
11	EIF1AD	11	1.00E+06	65520592	65526154	78.72115845	9.50E-05	rs613924	5.81E-05
11	GAL3ST3	10	1.00E+06	65564811	65573227	66.21518717	0.000157	rs613924	5.81E-05
4	TXK	19	1.00E+06	47763166	47831030	116.4092414	0.000171	rs17471024	6.21E-05
4	TEC	33	1.00E+06	47832556	47966571	137.1187942	0.000717	rs17471024	6.21E-05
12	ARID2	3	1.00E+06	44409886	44588086	22.29571757	0.000737	rs2059405	6.53E-05
10	FLJ45983	10	1.00E+06	8132418	8135453	49.77793692	0.002467	rs1399180	6.61E-05
10	GATA3	10	1.00E+06	8136672	8157170	49.77793692	0.00253	rs1399180	6.61E-05
10	TAF3	30	1000	7900678	8096720	51.60042045	0.113	rs1399180	6.61E-05
20	RTEL1	12	1.00E+06	61760090	61798045	90.32903207	4.40E-05	rs2427536	6.78E-05
20	TNFRSF6B	10	1.00E+06	61796731	61800479	87.28123771	4.80E-05	rs2427536	6.78E-05
20	ARFRP1	10	1.00E+06	61801252	61809809	87.28123771	5.30E-05	rs2427536	6.78E-05
20	ZGPAT	11	1.00E+06	61809237	61837938	87.77264549	6.80E-05	rs2427536	6.78E-05
20	ZBTB46	8	1.00E+06	61846321	61907300	60.22284345	0.000378	rs2427536	6.78E-05
20	LIME1	7	1.00E+06	61838421	61840904	51.32374711	0.000714	rs2427536	6.78E-05
20	LIME1	7	1.00E+06	61838421	61840904	51.32374711	0.00074	rs2427536	6.78E-05
20	SLC2A4RG	7	1.00E+06	61841654	61845847	49.01699645	0.000889	rs2427536	6.78E-05
7	CCT6A	5	1.00E+06	56086871	56099176	46.02203784	0.00012	rs13244654	7.00E-05
7	CHCHD2	5	1.00E+06	56136759	56141681	39.05023591	0.000194	rs13244654	7.00E-05
7	SUMF2	6	1.00E+06	56099410	56115859	46.1438289	0.000262	rs13244654	7.00E-05
7	PHKG1	6	1.00E+06	56116168	56128183	46.1438289	0.000285	rs13244654	7.00E-05
7	SYPL1	17	1.00E+05	105518187	105540293	46.74359485	0.00917	rs16872046	7.50E-05
7	FLJ23834	23	1.00E+05	105390892	105464113	50.69822434	0.01654	rs16872046	7.50E-05
5	HDAC3	7	1.00E+06	140980626	140996607	31.86899804	0.000499	rs2302103	7.85E-05
5	DIAPH1	15	1.00E+05	140874771	140978806	49.38736525	0.00633	rs2302103	7.85E-05
16	IRF8	27	1.00E+06	84490274	84513712	85.1472592	0.003238	rs305061	7.98E-05
7	ZC3HAV1L	8	1.00E+06	138360991	138371315	77.93252171	0.000157	rs7810237	8.07E-05
7	ZC3HAV1	17	1.00E+06	138378805	138445005	82.01992972	0.000719	rs7810237	8.07E-05
19	BEST2	2	1.00E+06	12724406	12730271	16.03182433	0.000348	rs16978630	8.08E-05
19	C19orf43	3	1.00E+05	12702453	12706529	15.97030194	0.00551	rs16978630	8.08E-05
19	FBXW9	3	1.00E+05	12660729	12668455	15.97030194	0.00558	rs16978630	8.08E-05
19	ASNA1	3	1.00E+05	12709305	12720137	15.97030194	0.00565	rs16978630	8.08E-05
19	MORG1	3	1.00E+05	12638627	12647646	15.97030194	0.00581	rs16978630	8.08E-05
19	TNPO2	3	1.00E+05	12671014	12694078	15.97030194	0.00588	rs16978630	8.08E-05
19	C19orf56	3	1.00E+05	12639880	12641465	15.97030194	0.00593	rs16978630	8.08E-05
19	DHPS	3	1.00E+05	12647533	12653677	15.97030194	0.00597	rs16978630	8.08E-05
19	MAN2B1	5	1.00E+05	12618321	12638591	16.23947699	0.02204	rs16978630	8.08E-05
1	TGFBR3	56	1.00E+05	91920574	92124243	102.864562	0.05441	rs10493860	8.12E-05
17	CASC3	8	1.00E+05	35550032	35581957	25.52922889	0.01996	rs2314339	8.48E-05
17	THRA	14	1.00E+05	35472588	35503646	30.1643957	0.05233	rs2314339	8.48E-05
17	MSL-1	8	1.00E+05	35532315	35546568	19.49181857	0.05574	rs2314339	8.48E-05
17	NR1D1	9	1.00E+05	35502566	35510499	20.96274234	0.05653	rs2314339	8.48E-05
17	MED24	18	1.00E+05	35428875	35464415	37.98266815	0.06122	rs2314339	8.48E-05
2	LOC388931	8	1.00E+05	24086456	24100649	40.56753572	0.00371	rs11902184	8.49E-05
2	FKBP1B	6	1.00E+05	24126131	24140054	31.06170156	0.00466	rs11902184	8.49E-05
2	C2orf44	6	1.00E+05	24105749	24123727	31.06170156	0.00503	rs11902184	8.49E-05
2	SF3B14	5	1.00E+05	24143957	24152818	24.44508858	0.00579	rs11902184	8.49E-05
2	TP53I3	5	1.00E+05	24153808	24161232	20.94140014	0.01167	rs11902184	8.49E-05
11	UBE4A	8	1.00E+06	117735511	117775136	72.48668021	8.10E-05	rs2277289	8.67E-05
11	CD3D	8	1.00E+06	117714998	117718669	72.48668021	8.80E-05	rs2277289	8.67E-05
11	CD3G	8	1.00E+06	117720268	117729707	72.48668021	9.20E-05	rs2277289	8.67E-05
11	CD3E	14	1.00E+06	117680504	117692100	85.65589826	0.000164	rs2277289	8.67E-05
11	MPZL2	17	1.00E+05	117629343	117640219	53.18657948	0.01049	rs2277289	8.67E-05
1	CACNA1S	15	1.00E+06	199275262	199348317	59.55387623	0.00101	rs6701469	8.85E-05
2	BCL2L11	18	1.00E+06	111594961	111642493	122.7644566	0.000528	rs1439287	9.41E-05
2	ACOXL	13	1.00E+05	111206679	111568392	55.90903521	0.0016	rs1439287	9.41E-05
1	FAM159A	14	1.00E+05	52871653	52895325	49.93109122	0.00338	rs269324	9.67E-05
1	C1orf163	13	1.00E+05	52925101	52936626	49.9063516	0.00733	rs269324	9.67E-05
10	ZNF365	35	1.00E+05	63803921	64101777	82.1131111	0.01292	rs10995250	9.69E-05
19	UHRF1	11	1.00E+05	4860509	4913165	23.48272097	0.03724	rs3760950	9.90E-05
19	ARRDC5	13	1.00E+05	4841448	4853879	26.35735938	0.03947	rs3760950	9.90E-05
19	M6PRBP1	16	1.00E+05	4789345	4818676	29.98442216	0.05316	rs3760950	9.90E-05
11	DDX6	14	1.00E+06	118123682	118167182	82.85764678	0.000715	rs10892279	9.96E-05
13	C13orf15	9	1.00E+06	40929541	40943013	44.45433739	0.000857	rs3783197	0.0001059
13	C13orf15	9	1.00E+06	40929541	40943013	44.45433739	0.000872	rs3783197	0.0001059
2	CNRIP1	15	1.00E+06	68364806	68400687	64.33039287	0.000519	rs7595717	0.000106
11	IFITM3	8	1.00E+06	309672	310914	29.01860609	0.000924	rs10398	0.0001061
11	NLRP6	18	1.00E+06	268569	275304	72.15860811	0.001152	rs10398	0.0001061
11	ATHL1	16	1.00E+05	279137	285688	57.02260674	0.00169	rs10398	0.0001061
11	IFITM5	12	1.00E+05	288202	289526	43.73016863	0.00249	rs10398	0.0001061
11	IFITM2	10	1.00E+06	298106	299410	32.64601891	0.002805	rs10398	0.0001061
11	IFITM1	10	1.00E+05	303990	305272	32.64601891	0.00308	rs10398	0.0001061
2	ICA1L	7	1.00E+06	203346117	203444616	50.40734871	0.000203	rs2036927	0.0001071
2	ALS2CR13	7	1.00E+05	203208455	203342725	19.93404305	0.02578	rs2036927	0.0001071
22	PVALB	11	1.00E+05	35526690	35545463	42.14601452	0.00525	rs4821544	0.0001105
3	HRH1	20	1.00E+05	11153778	11279939	70.92990772	0.00289	rs443137	0.0001147
9	TRIM14	19	1.00E+06	99871392	99921309	71.00634229	0.00104	rs6478563	0.000121
9	NANS	13	1.00E+06	99858841	99885178	57.04782836	0.001936	rs6478563	0.000121
9	CORO2A	33	1.00E+05	99926296	99994743	64.49649046	0.03491	rs6478563	0.000121
1	KCNK1	23	1.00E+05	231816372	231874607	52.91594643	0.02452	rs1342047	0.0001218
13	UBAC2	34	1.00E+05	98651163	98836682	155.0039439	0.00158	rs4772189	0.0001307
13	EBI2	15	1.00E+05	98744789	98757695	61.13733518	0.00373	rs4772189	0.0001307
17	KPNB1	7	1.00E+06	43082273	43116003	62.55540803	0.000157	rs11079784	0.0001316
17	NPEPPS	4	1.00E+06	42963442	43055641	36.90126517	0.000519	rs11079784	0.0001316
19	ZNF414	10	1.00E+06	8482221	8485032	52.89470916	0.00094	rs10421511	0.0001325
19	PRAM1	11	1.00E+06	8460939	8473495	53.88898321	0.001045	rs10421511	0.0001325
19	HNRNPM	15	1.00E+05	8415802	8459996	58.47912445	0.00132	rs10421511	0.0001325
19	2-Mar	12	1.00E+05	8384186	8409899	42.60027522	0.00348	rs10421511	0.0001325
12	NUAK1	24	1000	104981254	105057941	35.57365256	0.159	rs12146713	0.0001325
10	IDE	10	1.00E+06	94203579	94323832	76.19257353	5.30E-05	rs7914814	0.0001378
10	KIF11	10	1.00E+06	94342970	94405130	74.14181325	0.000175	rs7914814	0.0001378
17	AATK	10	1.00E+05	76705690	76754467	33.41288748	0.00451	rs12103867	0.0001398
17	AZI1	10	1.00E+05	76777987	76811346	28.83514594	0.02069	rs12103867	0.0001398
18	LIPG	8	1.00E+06	45342424	45373276	43.68345653	0.000436	rs8090363	0.00014
6	C6orf190	7	1.00E+05	128071037	128281435	28.12651745	0.01099	rs12201026	0.0001407
6	SF3B5	12	1000	144457710	144458447	17.84163467	0.164	rs6916177	0.0001408
4	LEF1	8	1.00E+06	109188149	109309027	61.90381778	0.000631	rs7690934	0.0001428
1	CD48	12	1.00E+06	158915159	158948209	62.79754703	9.00E-06	rs983494	0.0001462
1	SLAMF7	8	1.00E+06	158975700	158991225	38.82050169	0.000499	rs983494	0.0001462
12	PITPNM2	11	1.00E+06	122033979	122160928	103.7940578	0.000227	rs949143	0.0001538
12	MPHOSPH9	9	1.00E+06	122206898	122272394	85.02800911	0.000316	rs949143	0.0001538
5	TNFAIP8	50	1.00E+06	118632316	118758193	169.9936438	0.001497	rs1112247	0.0001547
20	BCAS1	42	1.00E+05	51993485	52120711	94.39408944	0.01318	rs10485442	0.0001549
14	RCOR1	19	1000	102128985	102266666	26.1361635	0.229	rs8010152	0.0001568
15	CYP1A1	5	1.00E+06	72798935	72804930	32.18255317	0.000245	rs4886406	0.0001578
15	CYP1A2	9	1.00E+06	72828236	72835994	65.29136989	0.000382	rs4886406	0.0001578
15	CSK	11	1.00E+06	72861477	72882592	65.11621587	0.000936	rs4886406	0.0001578
15	LMAN1L	10	1.00E+05	72892246	72905152	52.34072572	0.0038	rs4886406	0.0001578
2	ANTXR1	28	1.00E+06	69093992	69329806	84.37228377	0.002011	rs4581932	0.0001613
7	ELMO1	37	1.00E+05	36860485	37455036	74.8554738	0.02817	rs17259252	0.0001627
19	MYO1F	11	1.00E+05	8491996	8548307	40.15008729	0.00584	rs7507526	0.0001629
18	MBP	40	1000	72819776	72973762	51.13713449	0.203	rs584089	0.0001684
21	DYRK1A	29	1.00E+05	37661728	37809549	85.32770965	0.01844	rs2835699	0.0001695
3	HCLS1	11	1.00E+05	122832935	122862481	43.51907756	0.00347	rs3732410	0.000172
19	ILF3	8	1.00E+06	10625987	10664095	70.04507951	0.000533	rs8106664	0.0001783
19	SLC44A2	6	1.00E+06	10597228	10616232	53.479367	0.000591	rs8106664	0.0001783
19	AP1M2	15	1.00E+05	10544346	10558991	48.07026259	0.01708	rs8106664	0.0001783
19	CDKN2D	14	1000	10538137	10540655	24.13852675	0.115	rs8106664	0.0001783
17	TBKBP1	8	1.00E+06	43127628	43144415	50.71564514	0.000898	rs16942199	0.0001784
17	TBX21	8	1.00E+05	43165608	43178484	33.93278286	0.00371	rs16942199	0.0001784
16	CPNE2	12	1.00E+05	55684010	55739377	25.89835574	0.03252	rs3751710	0.0001832
16	NLRC5	32	1000	55580910	55674937	45.07988788	0.137	rs3751710	0.0001832
12	PRICKLE1	19	1.00E+06	41139340	41269745	74.32480603	0.001384	rs3213989	0.0001836
12	PPHLN1	24	1.00E+06	41006213	41128689	117.5094395	0.001442	rs3213989	0.0001836
5	FER	23	1.00E+05	108111421	108551272	55.71394707	0.02954	rs4957798	0.0001858
12	ARL6IP4	4	1.00E+06	122030832	122033413	35.86565024	0.000398	rs7296418	0.0001872
12	OGFOD2	5	1.00E+06	122025306	122030541	36.72044305	0.000574	rs7296418	0.0001872
12	ABCB9	10	1.00E+05	121979491	122025705	39.6687944	0.00325	rs7296418	0.0001872
7	TOMM7	12	1.00E+05	22818776	22828946	21.1792436	0.09203	rs7782803	0.0001898
12	NDUFA12	16	1.00E+05	93889240	93921642	66.78656494	0.00273	rs1365352	0.00019
12	NR2C1	26	1.00E+05	93938188	93991535	89.18921643	0.01085	rs1365352	0.00019
20	PREX1	43	1.00E+06	46674199	46877827	185.0442926	0.000672	rs926629	0.0002069
3	FBXO40	13	1.00E+05	122794859	122831829	30.59088041	0.03828	rs7153	0.000212
8	MYC	11	1.00E+05	128817497	128822855	34.1951811	0.00933	rs4645943	0.000217
10	CDC2	11	1.00E+05	62208241	62223930	32.39500462	0.01694	rs1904418	0.0002184
5	ANKRD55	29	1.00E+05	55431263	55564943	57.75748198	0.03341	rs10065637	0.0002223
1	TRAF3IP3	15	1.00E+05	207996146	208022288	43.43953273	0.02352	rs11119344	0.000223
